realization,energy,pressure,acc_ratio
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
1,-nan,-nan,0.000000
